edge_idx,source,target,relation,confidence,slices,domain,url
965,jvp,rub_hamas,justified,inferred,_mined,adl.org,https://www.adl.org/resources/backgrounder/jewish-voice-peace-jvp
966,per_pat_alviso,hub_military_families_speak_out,coordinator,inferred,_mined,nnomy.org,https://www.nnomy.org/about-us/steering-committee
967,per_banbose_shango,afgj,director,inferred,_mined,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/522094677
968,per_nathan_sheard,afgj,director,inferred,_mined,projects.propublica.org,https://projects.propublica.org/nonprofits/organizations/522094677
969,per_dakotah_lilly,per_cindy_sheehan,attended,inferred,_mined,cindysheehanssoapbox.blogspot.com,https://cindysheehanssoapbox.blogspot.com/2018/02/?m=0
970,per_dakotah_lilly,venezuela,attended,inferred,_mined,cindysheehanssoapbox.blogspot.com,https://cindysheehanssoapbox.blogspot.com/2018/02/?m=0
971,rub_fair_play_for_cuba_committ,cuba,organized trips to,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Fair_Play_for_Cuba_Committee
972,rub_fair_play_for_cuba_committ,rub_p_robert_f_williams,associate,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Fair_Play_for_Cuba_Committee
973,rub_p_robert_f_williams,rub_republic_of_new_afrika,president,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Robert_F._Williams
974,rub_p_robert_f_williams,cuba,traveled_to,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Robert_F._Williams
975,rub_p_robert_f_williams,china,traveled_to,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Robert_F._Williams
976,rub_p_bernardine_dohrn,rub_p_bill_ayers,spouse,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Bernardine_Dohrn
977,rub_p_bernardine_dohrn,nlg,organizer,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Bernardine_Dohrn
978,rub_p_bernardine_dohrn,rub_students_for_a_democratic,officer,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Bernardine_Dohrn
979,rub_p_bernardine_dohrn,rub_p_bill_ayers,collaborator,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Bernardine_Dohrn
980,p_interoccupy,hub_occupy_wall_street,began_with,inferred,_mined,influencewatch.org,https://www.influencewatch.org/organization/interoccupy/
981,codepink,iran,traveled_to,inferred,_mined,codepink.org,https://www.codepink.org/pretrip
982,benjamin,ann_wright,traveled_with,inferred,_mined,codepink.org,https://www.codepink.org/pretrip
983,per_kevin_zeese,per_margaret_flowers,co_founder,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Kevin_Zeese
984,codepink,per_kevin_zeese,associate,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Kevin_Zeese
985,benjamin,per_kevin_zeese,associate,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Kevin_Zeese
986,maduro,per_kevin_zeese,associate,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Kevin_Zeese
987,hub_green_party,per_kevin_zeese,associate,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Kevin_Zeese
988,per_kevin_zeese,per_margaret_flowers,associate,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Kevin_Zeese
990,zarif,iran,role,inferred,_mined,codepink.org,https://www.codepink.org/day_3
991,ann_wright,benjamin,collaborator,inferred,_mined,codepink.org,https://www.codepink.org/day_3
992,rub_p_paul_larudee,iran,born_in,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Paul_Larudee
993,rub_p_paul_larudee,press_tv,appeared_on,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Paul_Larudee
994,rub_p_paul_larudee,rub_hamas,met,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Paul_Larudee
995,afgj,rub_national_network_on_cuba,member,inferred,_mined,nnoc.org,https://nnoc.org/member-orgs/
996,ips,rub_national_network_on_cuba,member,inferred,_mined,nnoc.org,https://nnoc.org/member-orgs/
997,ann_wright,benjamin,associate,inferred,_mined,codepink.org,https://www.codepink.org/day_2
998,press_tv,hispantv,spanish_version,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/HispanTV
999,per_kevin_zeese,per_margaret_flowers,co-arrested,inferred,_mined,popularresistance.org,https://popularresistance.org/declaration-of-the-embassy-protection-collective/
1000,per_kevin_zeese,dpaul,co-arrested,inferred,_mined,popularresistance.org,https://popularresistance.org/declaration-of-the-embassy-protection-collective/
1001,per_margaret_flowers,dpaul,co-arrested,inferred,_mined,popularresistance.org,https://popularresistance.org/declaration-of-the-embassy-protection-collective/
1002,rub_weather_underground,rub_students_for_a_democratic,split_from,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Weather_Underground
1003,rub_weather_underground,rub_may_19th_communist_organiz,succeeded,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Weather_Underground
1004,rub_black_panther_party,rub_weather_underground,associate,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Weather_Underground
1005,cuba,rub_weather_underground,funds,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Weather_Underground
1006,rub_weather_underground,rub_may_19th_communist_organiz,member,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Weather_Underground
1009,singham,hub_hugo_chavez,praised,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Neville_Roy_Singham
1010,singham,ipa,funds,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Neville_Roy_Singham
1011,singham,answer,network,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Neville_Roy_Singham
1012,codepink,china,foreign_tie,inferred,_mined,banks.senate.gov,https://www.banks.senate.gov/news/press-releases/senator-jim-banks-to-attorney-general-bondi-i-urge-you-to-investigate-code-pink-for-potential-violations-of-fara/
1013,afgj,answer,helped_form,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/alliance-for-global-justice/
1014,afgj,hub_occupy_wall_street,fiscal_sponsor,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/alliance-for-global-justice/
1015,afgj,cuba,advocated_for,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/alliance-for-global-justice/
1016,jordan,cuba,attended,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/alliance-for-global-justice/
1017,afgj,maduro,advocate,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/alliance-for-global-justice/
1018,afgj,bap,co_signatory,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/alliance-for-global-justice/
1019,afgj,vsn,co_signatory,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/alliance-for-global-justice/
1020,afgj,uspc,co_signatory,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/alliance-for-global-justice/
1021,afgj,codepink,co_signatory,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/alliance-for-global-justice/
1022,afgj,tfa,co_signatory,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/alliance-for-global-justice/
1023,afgj,frso,co_signatory,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/alliance-for-global-justice/
1024,afgj,nlg,co_signatory,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/alliance-for-global-justice/
1025,codepink,pi,affiliation,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Code_Pink
1026,codepink,fsp,attended,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Code_Pink
1027,codepink,venezuela,visited,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Code_Pink
1028,codepink,maduro,met,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Code_Pink
1029,benjamin,rub_hamas,coordinator,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Code_Pink
1030,alvin_benjamin,rose_benjamin,spouse,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/benjamin-fund/
1031,benjamin,danaher,relative,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/benjamin-fund/
1032,benjamin,rub_p_bill_ayers,associate,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/benjamin-fund/
1033,rub_p_gerardo_hern_ndez,rub_alpha_66,infiltrated,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Cuban_Five
1034,rub_p_antonio_guerrero,rub_alpha_66,infiltrated,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Cuban_Five
1035,rub_p_ram_n_laba_ino,rub_alpha_66,infiltrated,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Cuban_Five
1036,rub_p_ren_gonz_lez,rub_alpha_66,infiltrated,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Cuban_Five
1037,rub_p_gerardo_hern_ndez,rub_cuban_american_national_fo,infiltrated,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Cuban_Five
1038,rub_p_antonio_guerrero,rub_cuban_american_national_fo,infiltrated,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Cuban_Five
1039,rub_p_ram_n_laba_ino,rub_cuban_american_national_fo,infiltrated,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Cuban_Five
1040,rub_p_ren_gonz_lez,rub_cuban_american_national_fo,infiltrated,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Cuban_Five
1041,rub_p_gerardo_hern_ndez,rub_brothers_to_the_rescue,infiltrated,inferred,_mined,en.wikipedia.org,https://en.wikipedia.org/wiki/Cuban_Five
1042,hub_occupy_sandy,hub_occupy_wall_street,split_from,inferred,_mined,influencewatch.org,https://www.influencewatch.org/non-profit/movement-netlab/
1043,zarif,codepink,met,inferred,_mined,democracynow.org,https://www.democracynow.org/2019/2/27/codepinks_medea_benjamin_on_peace_delegation
1044,rub_ifco_pastors_for_peace,cuba,delegation,confirmed,delegations,indypendent.org,https://indypendent.org/2022/07/30th-friendshipment-caravan-en-route-to-cuba-with-94-members-and-four-tons-of-aid
1045,rub_international_may_day_brig,cuba,delegation,confirmed,delegations,nnoc.org,https://nnoc.org/medical-aid-caravan
1046,global_exchange,venezuela,delegation,confirmed,delegations,globalexchange.org,https://globalexchange.org/school-college-tours
1047,hatuey,icap,hosted_by,confirmed,delegations,hatueyproject.org,https://www.hatueyproject.org/news/
1049,global_exchange,rub_amistur_cuba_sa,books_through,confirmed,delegations,afrocubaweb.com,https://www.afrocubaweb.com/globalexch.htm
1050,rub_amistur_cuba_sa,icap,owned_by,confirmed,delegations,afrocubaweb.com,https://www.afrocubaweb.com/globalexch.htm
1051,lariva,hatuey,delegate,confirmed,delegations,hatueyproject.org,https://www.hatueyproject.org/news/claridad-solidarity-groups-in-the-us-deliver-medical-aid-for-children-with-cancer-in-cuba
1052,hub_andira_alves,hatuey,delegate,confirmed,delegations,hatueyproject.org,https://www.hatueyproject.org/news/cuba-thanks-hatuey-solidarity-group-from-the-us-for-donations-of-medicines
1053,richard_becker,hatuey,delegate,confirmed,delegations,hatueyproject.org,https://www.hatueyproject.org/news
1054,icap,rub_venceremos_brigade,hosted,confirmed,rubio-cuba,plenglish.com,https://www.plenglish.com/news/2026/08/04/international-activists-solidarity-acknowledged-in-cuba
1055,icap,inv_juan_ruiz_rivera_brigade,hosted,confirmed,rubio-cuba,plenglish.com,https://www.plenglish.com/news/2026/08/04/international-activists-solidarity-acknowledged-in-cuba
1056,rub_african_national_congress,icap,supported,confirmed,rubio-cuba,plenglish.com,https://www.plenglish.com/news/2023/02/28/icap-delegation-winds-up-visit-to-south-africa/?page=2
1057,inv_sacp,icap,supported,confirmed,rubio-cuba,plenglish.com,https://www.plenglish.com/news/2023/02/28/icap-delegation-winds-up-visit-to-south-africa/?page=2
1058,inv_cosatu,icap,supported,confirmed,rubio-cuba,plenglish.com,https://www.plenglish.com/news/2023/02/28/icap-delegation-winds-up-visit-to-south-africa/?page=2
